distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,repeat_borrower,used_chip_or_biometric,used_pin_or_otp,is_online_channel,hour_of_day,loan_amount,is_fraud
9.48737326332276,0.9419875944588032,0.17118861082333003,1,1,1,1,8.382229960456819,8164.791493520266,0
21.07803111170055,5.592429546733868,1.8520390283357933,1,1,0,1,11.263164491416433,535.7231745650292,0
1.296424135077654,20.496317783240734,1.1523666712303913,1,1,1,0,7.220465336710609,3126.1007343743076,0
6.568904716491212,3.6658988701161426,2.209789753853418,1,1,1,0,14.88286926522836,7256.931434069828,0
17.712234879849465,0.2240969791578799,0.9367449932535218,1,1,1,1,6.244288094760948,5703.6222737173,0
8.652685978392011,8.957646624178736,0.5007730262760469,1,1,1,0,17.634930033392425,15543.179898794398,0
4.3720626734081955,2.244472315816011,0.6036636951759063,1,0,0,0,14.236258102388554,5084.86438206749,0
1.633832962274307,5.296115334107756,0.6240336449576638,1,1,0,1,20.19522963992673,4107.439584431527,0
14.937669213793265,1.3263746435734645,0.7895441923599943,0,0,1,1,7.016792476275207,18469.28480903659,0
5.308219141126748,4.574630483563026,1.170144180104558,1,1,1,0,18.602989941016265,5864.460068912242,0
1.2085824233036475,3.2285524823893152,1.027442476070672,1,1,1,0,16.195924934383417,15899.662098881645,0
7.550724564306488,0.5792700771679733,1.1762678532270967,1,1,1,1,0.33403114176579685,1130.1765150864426,0
0.27793485592970996,1.611752800199619,0.6739946681636975,1,1,1,1,12.468017245661393,20356.34868419961,0
11.557169362993564,0.8799147789158535,0.588471847813916,0,1,1,1,17.08360699323221,23718.50131091278,0
0.3423447889500124,6.222190463524694,0.8870866689430333,1,0,1,1,14.185384689240651,9302.114494073112,0
0.8737455573584714,0.10587390985191839,0.6884237403270529,1,0,1,1,16.58319138677688,4820.837741782641,0
9.07301365298713,2.644918570221333,0.4072607623765747,1,1,0,1,10.12223408807722,2761.666399974044,0
10.911373792265024,0.30951504940878677,1.2463662495895076,1,1,1,0,10.589870539496495,5134.1727273552215,0
19.475270259310726,2.0550357758068833,0.4989108210587165,0,1,1,1,10.063230724190785,7996.540433780084,0
40.74312980813992,1.1762697348353066,1.3363624307953152,1,1,1,0,12.055654125115918,11181.020199465807,0
0.7887428786297364,6.99385292817813,1.07788499092597,1,1,1,1,11.491602957002213,6008.760263324462,0
3.900754270130486,1.9623762779374052,1.7498614111921744,1,0,0,1,13.920482522750083,9440.736253686555,0
50.107258384677195,7.325755909099799,1.1649401689099945,1,1,1,0,14.966613853759805,16878.200728739437,0
12.447984279058836,10.779850930078576,0.23933324944237305,0,1,0,1,22.336461810343543,5564.74225887703,0
22.131056873370607,2.546589922416855,1.1914594102632667,1,1,0,1,11.450315004112502,3502.687528127723,0
6.102478169071506,4.172790518743407,0.9976003351273801,1,1,1,0,16.029590586366993,2907.2288923221395,0
23.635904048516135,6.769319341162728,0.40097436139459747,1,1,1,0,16.55560189349684,112290.36968701587,0
8.893365189464589,5.534096018613823,0.3525481167413569,1,0,0,0,3.8078373409136876,53874.30356086714,0
18.53318291515101,1.9304084405347663,0.6012135081942537,0,1,1,1,23.0,4227.768719147648,0
8.12863204874706,6.849734466775369,2.8048068196375775,1,0,1,1,11.485345704746429,14473.526051598876,0
64.22491512838906,5.85197712851521,1.219430323999324,1,1,1,0,10.893596318046084,4206.3845240318615,0
33.11011573438478,0.14729324313970615,1.6883875185938462,1,1,1,1,20.91680011521274,7844.610851538031,0
17.00656390720466,7.004928371555405,0.4660990807926661,1,1,1,1,8.624148624521823,2088.4673288464064,0
2.211289789774197,5.9909455327592,0.3068665997338553,0,0,1,1,8.850843706588762,10341.828813796625,0
9.232094566080416,0.08251597866365838,3.012479961495671,1,1,1,1,14.75578247627577,1539.7983018814487,0
46.66653794492822,4.109581198622505,0.08355672575496831,1,0,1,0,5.753285159116794,1972.4978677645458,0
2.5414034294350776,2.9841130157119955,1.6842939983191296,1,1,1,0,12.55410149837469,2135.319654990157,0
73.5736214511513,4.361739099778183,1.1060622289772288,1,1,1,1,10.23082624635144,5839.840437489844,0
0.851041043390836,10.63979852353427,0.31912538940491264,0,1,1,0,9.960664231406774,1134.085417606463,0
54.71074690517146,11.892326866270828,0.04866404627324807,1,0,0,1,12.333648184411249,9567.000415277627,0
3.0717459739400246,4.1870569911137725,1.1575982947413543,1,0,1,1,14.224265430023909,11619.041649312718,0
6.368227990342239,1.8681177583101731,2.2627534933077635,1,1,1,0,20.000938203622265,11570.238423345387,0
1.6629541211291325,1.4137935080198885,2.371174854678165,1,1,1,0,21.8255835659915,3145.9723432186515,0
0.7956672839335334,15.312747891255132,0.8069365812594761,0,1,1,0,6.035227612823388,11294.220563676225,0
9.724521769471396,2.24103750451225,0.6410479411999297,1,1,1,0,17.67241664491141,11263.678273395208,0
1.4060645726541519,1.9983861210509493,2.461075060760083,1,0,0,1,8.879260332789219,3374.183623176497,0
14.673626538467312,3.117075724742569,0.8661856305903354,1,1,0,1,12.356091477077797,3296.656989876949,0
32.1090816051341,9.939159420000635,0.5969673413155875,1,1,1,0,8.538252544150819,11375.17901697843,0
15.912742972772445,0.3215511289712028,0.5222866997580734,1,1,0,1,13.29632304331557,7390.745694233716,0
22.95036211782825,1.2331343599508668,0.5027280861792002,1,0,1,0,20.088479264743277,21558.119984022913,0
3.5378704493736004,0.8855230169332797,0.6305898532249331,1,1,1,0,19.757643463330076,19886.52402152188,0
4.388800389359438,13.702052640321924,0.6690065218891954,1,1,1,0,14.041053657526238,21148.499866431375,0
0.10510127902086693,3.6925306375541544,0.9518207476862478,0,0,1,0,14.966577225073557,84103.92246394842,0
6.417860146400124,2.9204695117183737,0.6486428598902215,1,1,1,0,13.13331913210562,8737.473341982086,0
18.202814822265555,4.431780104056767,0.10548003017737319,1,1,1,0,8.22256686443679,6030.9902579184145,0
6.138806246207313,1.6585961654096082,0.6359016416892761,0,1,1,1,9.01911668508172,11249.715512841442,0
39.7007327474107,3.692075358752196,0.30910508500669687,1,1,0,0,15.058142612238564,53351.20216994475,0
10.030559756814332,0.00024062526151750097,2.402769816299854,1,1,0,0,12.633734022671833,30724.020314686437,0
14.930891750914169,0.0019988624384923884,0.6880441579738593,1,0,1,0,17.70132040411164,16531.901681523002,0
54.12021808290898,11.90912129888334,2.1205824206232338,1,1,1,0,17.18293986827694,8848.371817781102,0
1.1979593604468692,2.4740495844065307,0.8579632740095605,1,1,1,1,19.35390880578443,9070.861366247955,0
35.10075371155314,9.30587041742702,4.043484656848415,0,1,0,1,4.304393526147702,8720.919744890623,1
9.438491486415202,0.9398293943489011,0.5437089423677067,1,1,1,0,20.54379451012486,11777.65681934683,0
3.6742705994979263,11.348081114313509,1.1815403072152935,1,1,1,0,15.904153385052584,1995.297187729814,0
18.045252778628083,18.260640518403097,0.42085882012523446,1,1,0,1,12.42932414600307,33234.23867272338,0
0.16825899392936322,0.5313898822800285,0.9796038136760082,1,1,1,1,11.594373484436064,5067.869427351331,0
11.72311917087852,1.1691652052751793,1.4903807523308554,1,0,0,0,11.793657285488283,28509.096676996327,0
5.650442640984961,3.8682353801070466,0.4623808177812642,1,1,1,0,10.905636099135922,15546.228165564773,0
29.624301641124156,5.308686896522588,1.4792125829597134,1,1,1,1,18.372330329601123,2461.1284622824082,0
9.231242572589874,1.8118145631071108,1.4833216890499692,1,1,1,0,11.037926917415103,3889.3050506861514,0
12.784369403673503,6.1145078119376794,2.1655690019964964,0,1,0,0,16.693196220969604,11550.096708292682,0
2.044309027531089,7.588004301816458,2.735720038558533,1,1,1,1,13.586669952856681,10285.960462940244,0
42.78771540580708,3.3134520894700854,2.5519260203799425,1,1,0,0,17.486658574326803,16802.901795192432,0
24.336759141384693,0.2769655327045966,1.098494650202543,1,0,1,1,15.163669290178172,2360.696592930406,0
15.441977542976543,4.756986068028771,0.7091369125240892,1,1,1,1,13.774520319680002,5029.1287308161845,0
7.129840830533449,3.733199985787633,0.288150806202452,1,1,0,0,11.942473802241288,4147.740369649805,0
28.956735013554002,3.7286922382136485,1.3731182527738632,1,1,1,0,11.845718754364752,2557.091342256102,0
15.917305800098863,10.02052663715547,0.7511875279681995,1,0,0,0,10.597411541663977,1562.962139332793,0
71.82387564557814,13.15226503342396,0.14397962066189052,1,1,1,0,19.570989570573516,3232.6757469147847,0
3.5487595059091417,11.453143989498248,0.8154206578776552,1,1,1,1,15.823508083955296,51093.64170850594,0
3.7033179762526665,1.6248916906025395,0.18677277618336832,1,1,1,1,10.131873368462946,12279.39949570146,0
11.917860383450078,1.8319674803787507,1.083491308559301,1,0,0,0,12.865096208531641,5284.926620186008,0
26.630910999434423,4.711505799709147,0.3468719390305821,0,0,0,0,7.280793959236962,30812.35801094543,0
5.560854221841884,0.434551898879285,0.2553215269470402,0,1,1,1,14.703301295365753,26844.389702346267,0
35.1891688462074,3.883659497336436,1.6583676520048027,0,1,1,0,15.879203811332303,8323.601309506375,0
4.955474169254279,10.951253604075697,0.33459615708681495,1,1,1,0,13.839346658300958,4628.171409710259,0
19.56846224064306,10.362747015420648,1.1786124466420553,1,1,0,0,16.809406077230843,4461.640020928239,0
2.3826830788276205,1.0954202671432822,1.1104115424108227,1,1,1,0,16.76145013292748,2402.428822199229,0
6.728995073673446,1.1831509067201436,0.963890762380046,1,1,1,0,11.490572998481788,3421.7308020007035,0
42.001849014613505,1.5078137164970837,0.7246682646815813,1,1,0,1,15.513318622178646,14846.901531685473,0
20.641858239100735,9.161058196550048,0.24018446673417668,1,1,1,1,14.278062855952964,5546.3570339728885,0
7.061312945958025,2.5242687358980236,1.241084934386359,1,0,1,1,17.184258044855937,25426.232873106444,0
15.530604718186966,1.4267807742907723,0.7947142386716398,1,0,1,0,15.49624931767186,53704.74729557217,0
4.192213961053344,5.815575844113062,0.9736834208206968,1,1,1,0,14.304574912060946,2612.5697472525894,0
17.11754530529869,0.7888788950208785,0.5315591161354559,1,1,1,0,12.584476942943033,44729.225034084324,0
10.8768792306134,0.03060050430377945,0.4818234533579846,1,1,0,0,10.24799441538247,10005.417552248016,0
5.409547586108778,2.1867320709298714,1.037836730672213,1,1,1,0,16.106438579426456,7491.625093454454,0
6.1085040613295245,5.611369397677686,0.12239590441473525,1,1,1,0,16.881946109124108,8193.838662152844,0
36.04411777743217,1.3509940719392826,0.8199144314475755,1,1,0,0,11.300076856429662,65288.902469576766,0
3.054247504013576,0.9370954066789914,0.3623859936861674,1,1,0,1,14.56015005369796,1232.7249173147065,0
0.41204786826660145,9.265817919497414,1.8762379857907145,0,1,0,0,12.03486112598974,1353.8742899524548,0
15.512523300891907,9.201496335426121,1.0208295373860028,1,1,1,1,20.211296454020115,29715.121691380424,0
0.37447660219673096,0.3359044053767007,1.5354572479580553,1,1,1,0,12.340757222092847,4097.000703761189,0
1.4899534295319767,0.22652224531386853,2.0381409532530066,1,1,1,0,14.685441626185435,8942.934571893284,0
35.62500123350258,0.04871236237467962,1.516142591152884,1,1,1,0,12.041309021179687,2786.5600072326547,0
0.3637969339476145,2.8977064602046743,0.18747711875817527,1,1,1,0,18.887167969639762,13519.938579699428,0
6.5012530661351455,8.169302750001702,1.4832889137358043,1,1,1,0,8.428944841939533,4088.067108818131,0
21.528133667188953,7.049619265338465,0.7321071572550446,1,1,0,0,14.966649848239983,8538.509760643343,0
1.2985255316884952,13.989135439438483,0.925549882983937,0,1,1,1,8.662318873738592,9645.338886808653,0
5.6095250919606094,13.693395722507882,0.5348836325363853,1,0,1,0,14.003385911053584,1936.6498407558174,0
9.457040584919987,5.928868281116058,0.054625221107097964,0,1,1,0,6.4578818096007895,5079.15730409637,0
10.717719981201665,16.42090074066096,0.7663097857389455,1,1,1,0,15.95403205463538,3487.906881004562,0
29.600172157692963,11.023222491370447,2.0011772889224173,1,0,1,1,19.20395983939087,16924.022561831443,0
27.38165453493485,2.07383549348077,2.3214176012636996,1,1,0,1,6.87342799956129,24034.580824126282,0
1.0818164820442373,4.171909468409081,1.387864943031929,1,1,1,0,18.507430510603267,9043.925580662524,0
24.404937089909673,4.319057805331166,1.5454460389459868,1,1,1,1,17.912285680860574,6967.289194187026,0
2.06009430127799,3.418971811103311,0.5556061126070893,1,1,1,0,8.955565178827195,53098.13817940862,0
11.567932842854223,4.706467656472545,0.812124342867314,0,1,1,1,16.185805753429094,3023.739448426077,0
8.887465850759057,11.29167398521747,0.5662731079275535,1,1,0,0,16.186489970316057,13060.544891605148,0
42.00704592529496,5.830568636899728,0.6356007656102168,1,1,1,0,13.770795054816752,21639.68201616119,0
19.02975188350497,8.11771826044977,0.7498052497571464,1,1,1,1,16.25761091845323,8341.640972839145,0
17.074989729396705,4.661405819076404,0.4191144318769661,1,0,1,0,15.323915356442384,6537.599884119909,0
30.342873382229733,5.326958130335465,0.6551769996498349,0,0,1,1,11.375323020462979,26090.710891174727,0
66.36019218065837,14.001854964335116,0.41407297566923584,1,1,0,1,19.823114706048795,1547.9457098525788,0
34.65653747156798,4.3947604231455255,1.788098487440049,1,1,1,1,19.799881822843993,9079.346370083891,0
95.00503021181454,14.526566324099337,12.934009458450234,0,0,1,1,2.7711874835746997,9121.125286571114,1
6.986297769210403,5.9490845377653665,1.2176739001051382,0,0,0,0,16.18980977321887,30641.498029622002,0
19.792068891372573,1.1511254783900613,0.27266721272837496,1,1,1,1,13.98782879688814,42008.17827482498,0
5.041696642756241,19.641141144026978,1.1961571487021792,0,1,1,1,17.819118090964196,62039.87835397789,0
9.496603488978565,4.43715460521866,1.04083610944752,1,1,0,1,14.173585501928068,5765.633200361926,0
12.91052863959496,8.702171883143752,0.12766089660922447,1,1,1,0,17.054415357865896,2330.808551470885,0
19.344667290226184,0.5372625558746201,1.7899740422569785,1,1,1,0,17.60980390962633,9174.46385000449,0
5.43309888692291,7.396577750532867,1.6363796069422654,1,1,1,1,15.43641175667718,6140.908454394089,0
12.454242614276602,9.8876876641343,0.18810790290014628,1,1,1,1,23.0,8440.415679438918,0
2.8738867228687646,0.4975962972923717,0.946162874297381,1,1,1,1,10.803538932048898,32360.61434827277,0
0.08045018631454137,2.0320003978723276,0.7494140080451333,1,1,1,1,10.445651599074061,3228.2484087883777,0
1.9971893957559508,1.3768734647564385,0.9275189296948488,1,1,1,0,3.7340388875151422,4583.7658737123875,0
14.578224164035296,8.532458435552249,0.8770392206559345,1,1,1,0,18.53890491553242,3218.8926576125746,0
7.097798355739021,1.4375100614470369,1.0404763490203734,1,1,1,0,18.10632552031766,7824.983092722589,0
3.078191137432365,7.884080066713936,1.1871374280152327,1,1,1,0,16.08783384993777,40964.51342742835,0
0.3497523755550383,7.550027878469682,2.2869169253466004,1,1,1,1,11.60445256600624,40677.55593765838,0
1.2866626329301794,4.929598311981666,0.3313825784551337,1,0,1,0,20.204203325780675,5774.58644706283,0
0.2784283111614901,7.096949357828191,0.678613841502878,1,1,1,0,15.861244173577662,6448.119975820191,0
9.050001643258035,16.52193941452015,3.7238653762250102,1,1,1,0,11.872545160368153,24874.87780985274,0
7.628997235043517,1.1160217230206237,0.6802434811676268,1,1,1,1,8.03742552200005,5971.432840510112,0
2.498132514441439,0.5718341735627417,0.6537142602638439,1,1,1,1,9.392160726180553,12475.616831962321,0
6.271688552317144,2.2710551124908394,0.8460713950796025,1,1,1,1,6.441070764651829,21298.445984637332,0
0.01806508250975693,14.984648455758993,0.7921930396114361,1,1,1,1,9.320334361455263,4867.678341304487,0
19.218442121136498,4.44123990497072,0.09166742612955817,1,1,1,0,12.035487463570227,3635.0168194400576,0
50.47962315045618,1.2889861390654225,3.6703866096760462,1,0,0,1,11.925426662063032,7506.641456612501,0
0.602804238214594,3.580357382206733,1.1942197994877095,1,0,1,0,17.99413162181935,3484.3805576739073,0
11.67072556450883,1.078368938067713,0.304930229881227,0,0,1,0,15.91822489814816,40322.05654384945,0
4.655128820494428,3.6415333717700493,0.7786787751736528,1,1,1,0,20.534699331917263,9890.491900818251,0
11.026542176830084,3.0030972033059973,1.5775287041781492,0,1,0,0,16.55923358596269,3435.444809337686,0
5.77651587455863,23.24649774201868,2.337749352683791,1,1,1,0,12.431420840963362,8198.13155952527,0
1.571987912972381,8.133119408874016,0.728408292516276,1,1,1,0,11.409151109905935,5629.790196677874,0
17.795530234694077,0.8820506734999014,1.4910755396441713,1,0,1,0,15.339721488906989,2889.3106453808678,0
0.8300036524523778,2.5540830924451896,0.8654610727060182,1,1,0,0,19.75412202012987,63288.8646608311,0
1.0792704109744475,1.0634541585393331,1.0013605006983082,1,1,1,0,16.93468350514208,4331.971887397462,0
60.10161886133853,10.653392940433648,2.4870852241074095,0,1,1,1,12.266053329911568,10892.95834641448,0
8.468821663372493,8.98160316688916,1.0619482190430949,1,1,1,1,8.390993477545468,31132.532682475634,0
12.240238640449997,6.888798801658495,0.3911705581961534,1,1,1,0,16.324817737258034,4987.48308692119,0
14.03733334308291,0.35481134973115286,1.0373068103965237,0,1,1,1,9.63834121342055,19287.763620202757,0
4.38551928940044,0.15432631468814362,0.8829997964066046,1,1,1,1,16.680737057651154,5726.306380747993,0
11.14309042743729,0.4788936090051198,0.32403464891020195,0,0,1,1,12.612866484764263,18877.8410829922,0
1.3144128572824083,18.203009013467778,0.5667391792794634,1,1,1,0,14.844435865925181,22908.92308993712,0
29.120241797631582,0.8608852759029285,1.3657380191392525,1,1,1,0,23.0,3897.903009513319,0
31.749456859061688,7.00193676401906,1.0345555255255052,1,1,1,1,18.6890354089525,6560.89075564723,0
5.594410436301788,4.959413514149972,0.2950541196788432,1,1,1,0,14.050724085440631,28556.684689447182,0
8.22285742288793,7.787607286684607,0.6139184375046112,1,1,0,1,7.898623429236189,2396.562069360672,0
11.629242878256733,2.4916082424330446,1.2661889767918395,1,1,1,0,13.311805046713737,2193.8962636882256,0
26.824761159460074,8.583061342580011,0.7256650013172516,1,0,1,0,10.620904392142235,20603.232736438247,0
15.731607214541521,7.972564827609951,0.3222614562509992,1,1,1,0,13.59623097667113,13334.974979143557,0
23.811066037492427,0.06818442507417055,0.4586954812339366,1,1,1,0,11.891924699626077,24855.78285881296,0
56.88466958517104,0.8627828879566843,1.1790227279219332,0,1,1,1,12.932119735307902,5269.526724906232,0
3.6738121051771144,0.4938236868718836,0.7857251649480319,0,1,1,1,5.885285941500992,4941.060838258293,0
27.45355968830407,8.999183663752955,1.583711805962789,1,1,1,0,12.375637595877786,16158.05470863451,0
12.680836381035087,17.443355261762882,1.2267169301464511,1,1,1,1,14.416842385647325,6882.0227398352545,0
12.358254891172129,2.650603462591261,1.7126439211471212,0,1,1,1,18.438602737637634,6213.802445291066,0
19.025969352333743,4.50226782705616,2.675701912789818,0,1,1,0,10.790543668850162,2420.575410882079,0
12.489080815629869,10.595353274939967,0.7454835555608273,1,0,1,0,16.03161236345439,6713.173575788055,0
3.536733839088825,0.4317892080494189,0.2501473025321033,1,1,1,0,10.531033417286574,7566.778787408615,0
18.42802561639951,6.256151087295833,2.2074531388890373,1,1,0,1,14.713373462100048,2862.5405388426193,0
15.020455460175345,2.048348277837049,1.002822497813651,1,1,1,1,19.3001703705772,5926.9522379706395,0
6.341921947219731,13.389683058904138,1.1630251812859371,1,1,1,0,14.462791697655897,12422.63764145509,0
13.836497444318288,1.327678398690682,0.43024084946776336,1,1,1,0,15.330621002672702,744.326445929207,0
23.359290244036174,19.388107269738953,0.8744483631285664,1,1,1,1,16.925485926661302,9316.529983446188,0
1.259148650340633,4.414705371725587,0.4800011781314872,1,1,0,0,13.594657691343228,31923.873150827872,0
172.59009082753462,2.202991219346863,5.1995013175703555,0,0,0,0,5.237144797786041,6861.085627808178,1
20.29887290147224,6.694732903543832,0.7918611075208244,0,1,0,0,10.776979877571224,4262.404403407327,0
17.678307542122983,12.547073340597503,0.5574713856728525,1,1,1,1,9.369583666241814,11035.840089728343,0
46.536575906972345,3.5244883644963827,0.46820507633691133,0,1,0,0,16.006768254103786,10918.346413197765,0
1.155793193836547,5.0476390127707464,0.9835493854932048,1,1,0,1,17.45242515991686,12893.06331121091,0
222.91003013049868,7.784016203396517,10.9012856455026,0,0,1,1,5.94152869483243,11199.236818334784,1
40.06934546617547,2.222332568864283,0.4020100076590537,1,1,0,1,19.22551931526238,9930.625142512525,0
71.73638627936349,9.826093069857768,0.6375190100612992,1,1,1,0,15.483889235141284,14288.483548853332,0
19.574707668948314,9.357901231323266,1.6091368873119702,1,0,1,0,6.032792706209935,7662.452497922747,0
8.143540596798783,2.2523360450382564,1.0684481487404434,1,1,0,0,11.762379887906322,12593.274217658587,0
0.5803404008649126,2.9293457308843878,0.5691504504278587,0,1,1,1,11.618681271183956,23853.340011618522,0
3.6633369515980196,7.053783572248969,0.8883174594500114,1,1,1,0,14.90762208462272,9152.438073707677,0
27.921409099486183,0.21463453765949386,0.49783463959344465,1,1,1,0,20.270595122241875,9080.46166156013,0
28.148708008130637,1.4529053903221059,0.8045017268292051,1,1,1,0,15.056905038643608,7184.2799627214135,0
2.208645259701594,7.601306159239339,1.4058948568228506,0,1,1,0,16.35678241948506,18892.371546295748,0
6.957023458773132,4.509870099658767,0.5682907856892749,1,1,0,1,4.460193384210928,2404.715921473365,0
1.394452934942954,0.11938763286516008,0.4961634947048041,1,1,1,0,18.04499073386259,36971.1772772588,0
7.463239998010387,7.802400876761883,1.5408415255032224,0,1,1,0,16.800799424248908,1780.6218454888922,0
6.405999091041282,6.538881095669877,0.458690939117782,1,1,1,0,10.855922567889412,18377.197541235757,0
2.379575512032912,10.361378906539787,0.6701600654652172,0,1,0,1,9.400817297122131,2758.1479058401605,0
3.2379150648352795,1.9372637862426547,0.21803108946208194,1,1,1,0,10.19668452382565,4414.309849263089,0
2.68761675935,2.274382078826156,1.574163587116749,1,0,1,0,11.826537101641785,3471.0510249175245,0
1.2160370590615714,0.8415722223591825,1.8020236792116662,1,1,1,0,13.702671112184161,7250.583097437014,0
27.470197677570457,2.1078426962419803,1.6238477898286061,1,1,1,0,13.605595725879699,41569.974948042225,0
192.5995627934588,95.32003046486246,3.805589791872074,0,0,0,1,0.0,153953.07772481962,1
33.69177768698384,2.79964817226067,1.4824254569372752,1,1,1,1,12.680544342012759,10112.65547692232,0
13.011359281137446,2.199952441468941,1.8204262979006063,1,1,1,0,10.10597091838287,12580.667159017028,0
3.7926902320728786,7.538650487428917,1.0119146566319115,1,0,1,0,12.264880254448647,7205.9025452248425,0
